Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
683.0,30.0,2016.0,1.0,505.0,0.02,0.01,0.0,0.0,0.03,71.0,21.0,4.3,7.0,1469.0,5.0
10936.0,29.0,2003.0,4.0,60.0,0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
1016.0,4.0,2007.0,5.0,0.0,0.0,0.03,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
3776.0,15.0,1996.0,0.0,545.0,0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
8271.0,4.0,2008.0,11.0,503.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
5852.0,29.0,2002.0,7.0,559.0,0.02,0.01,0.0,0.0,0.03,44.0,14.0,7.2,5.0,1087.0,7.0
2604.0,7.0,2003.0,6.0,139.0,0.02,0.01,0.0,0.0,0.03,54.0,5.0,6.6,5.0,136.0,1.0
11253.0,13.0,2009.0,9.0,491.0,0.0,0.02,0.0,0.01,0.03,71.0,21.0,8.4,11.0,223.0,1.0
3820.0,16.0,2006.0,9.0,277.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
9591.0,4.0,2009.0,1.0,283.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
8133.0,13.0,2009.0,7.0,497.0,0.0,0.02,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
10568.0,28.0,2011.0,3.0,325.0,0.03,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1586.0,7.0
3555.0,6.0,2002.0,0.0,569.0,0.02,0.01,0.0,0.0,0.03,70.0,7.0,7.0,4.0,986.0,7.0
2572.0,4.0,2008.0,3.0,463.0,0.03,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1500.0,2.0
3423.0,29.0,2004.0,11.0,259.0,0.02,0.01,0.0,0.0,0.03,61.0,24.0,7.5,24.0,1539.0,1.0
11128.0,17.0,2010.0,10.0,518.0,0.0,0.02,0.0,0.01,0.03,71.0,21.0,7.5,24.0,23.0,1.0
7466.0,6.0,2006.0,10.0,277.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
4154.0,4.0,2009.0,3.0,110.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
2115.0,19.0,2012.0,1.0,79.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
6842.0,20.0,2014.0,1.0,277.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
890.0,19.0,2010.0,7.0,473.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
651.0,26.0,2015.0,0.0,349.0,0.0,0.03,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1503.0,1.0
3953.0,17.0,2015.0,10.0,69.0,0.0,0.02,0.0,0.0,0.03,71.0,21.0,7.5,24.0,458.0,1.0
1598.0,13.0,2010.0,11.0,392.0,0.0,0.02,0.0,0.0,0.03,68.0,16.0,5.2,19.0,1031.0,7.0
11245.0,28.0,2007.0,8.0,533.0,0.0,0.03,0.0,0.0,0.03,71.0,21.0,5.2,9.0,933.0,1.0
5148.0,13.0,2011.0,0.0,127.0,0.03,0.0,0.0,0.0,0.03,73.0,11.0,6.6,17.0,1511.0,2.0
7733.0,19.0,2006.0,6.0,91.0,0.03,0.0,0.0,0.0,0.03,81.0,16.0,8.5,6.0,1397.0,7.0
4132.0,4.0,2010.0,1.0,30.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
8343.0,18.0,2016.0,0.0,503.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1054.0,1.0
1107.0,6.0,2003.0,0.0,491.0,0.02,0.01,0.0,0.0,0.03,44.0,16.0,8.6,5.0,987.0,7.0
732.0,13.0,2004.0,8.0,139.0,0.01,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
3569.0,20.0,2016.0,7.0,98.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
3552.0,17.0,2011.0,3.0,533.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
7137.0,20.0,2015.0,1.0,490.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
5956.0,27.0,2016.0,4.0,121.0,0.02,0.01,0.0,0.0,0.03,48.0,9.0,4.6,78.0,744.0,2.0
8025.0,15.0,2000.0,6.0,512.0,0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
5849.0,4.0,2008.0,5.0,535.0,0.03,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
2012.0,28.0,2010.0,8.0,86.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
9911.0,13.0,2015.0,1.0,435.0,0.0,0.03,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
4880.0,20.0,2016.0,0.0,446.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
1232.0,6.0,2006.0,10.0,361.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
9126.0,13.0,2013.0,0.0,349.0,0.0,0.02,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
11060.0,29.0,2002.0,6.0,277.0,0.02,0.01,0.0,0.0,0.03,58.0,4.0,7.5,24.0,815.0,7.0
3478.0,16.0,2006.0,11.0,78.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
5095.0,4.0,2008.0,0.0,21.0,0.02,0.0,0.0,0.0,0.03,73.0,7.0,7.5,24.0,108.0,2.0
4261.0,19.0,2010.0,11.0,458.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
9496.0,20.0,2016.0,7.0,234.0,0.0,0.02,0.0,0.01,0.03,73.0,16.0,8.4,12.0,314.0,7.0
10181.0,18.0,2015.0,5.0,125.0,0.0,0.02,0.0,0.0,0.03,88.0,31.0,8.4,124.0,342.0,2.0
3892.0,6.0,2002.0,2.0,134.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
8876.0,19.0,2010.0,1.0,233.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
8999.0,19.0,2005.0,7.0,233.0,0.03,0.0,0.0,0.0,0.03,47.0,27.0,8.2,12.0,1003.0,7.0
9538.0,29.0,2004.0,1.0,528.0,0.02,0.01,0.0,0.0,0.03,71.0,7.0,8.7,6.0,931.0,7.0
6197.0,29.0,2003.0,6.0,559.0,0.02,0.01,0.0,0.0,0.03,61.0,9.0,7.5,24.0,824.0,1.0
1022.0,13.0,2009.0,4.0,371.0,0.0,0.02,0.0,0.0,0.03,90.0,11.0,8.6,819.0,1046.0,2.0
3795.0,2.0,2015.0,0.0,434.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
5144.0,4.0,2013.0,1.0,533.0,0.0,0.03,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1432.0,2.0
898.0,4.0,2009.0,0.0,448.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
9537.0,13.0,2002.0,0.0,323.0,0.0,0.02,0.0,0.0,0.03,82.0,26.0,8.5,235.0,931.0,7.0
7108.0,26.0,2009.0,0.0,570.0,0.03,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1458.0,7.0
9592.0,4.0,2009.0,1.0,283.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
9983.0,19.0,2010.0,2.0,440.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
7666.0,26.0,2009.0,5.0,101.0,0.03,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
10611.0,4.0,2006.0,0.0,6.0,0.03,0.0,0.0,0.0,0.03,39.0,11.0,4.5,4.0,1436.0,1.0
6844.0,19.0,2011.0,1.0,233.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
4492.0,13.0,2008.0,1.0,267.0,0.0,0.02,0.0,0.0,0.03,69.0,25.0,7.0,21.0,842.0,7.0
3614.0,4.0,2010.0,9.0,163.0,0.03,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
6140.0,13.0,2009.0,0.0,21.0,0.01,0.01,0.0,0.0,0.03,63.0,8.0,6.2,5.0,168.0,2.0
4366.0,15.0,2000.0,1.0,458.0,0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
3245.0,7.0,2002.0,0.0,327.0,0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,824.0,7.0
4800.0,19.0,2013.0,1.0,78.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
3996.0,20.0,2015.0,0.0,503.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
5068.0,6.0,2005.0,0.0,491.0,0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1322.0,1.0
4917.0,23.0,1994.0,0.0,349.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
3525.0,4.0,2005.0,0.0,277.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
11280.0,16.0,2008.0,2.0,522.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
6956.0,28.0,2012.0,0.0,110.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
7969.0,13.0,2015.0,6.0,330.0,0.0,0.03,0.0,0.0,0.03,68.0,8.0,4.8,30.0,946.0,1.0
9973.0,29.0,2005.0,2.0,440.0,0.02,0.01,0.0,0.0,0.03,76.0,23.0,7.5,24.0,1262.0,7.0
2728.0,29.0,2002.0,10.0,277.0,0.02,0.01,0.0,0.0,0.03,71.0,8.0,7.5,24.0,815.0,7.0
5811.0,19.0,2011.0,3.0,458.0,0.0,0.02,0.0,0.01,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
8268.0,4.0,2008.0,1.0,353.0,0.03,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,319.0,1.0
10598.0,19.0,2011.0,1.0,167.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
10868.0,16.0,2009.0,1.0,110.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
4780.0,19.0,2011.0,1.0,30.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
8566.0,19.0,2010.0,1.0,565.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
723.0,13.0,2007.0,3.0,516.0,0.0,0.02,0.0,0.0,0.03,69.0,5.0,5.9,12.0,1447.0,7.0
3995.0,19.0,2012.0,7.0,19.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
9961.0,26.0,2009.0,1.0,474.0,0.03,0.0,0.0,0.0,0.03,26.0,6.0,7.5,24.0,1383.0,1.0
10394.0,29.0,2007.0,2.0,533.0,0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
6860.0,4.0,2008.0,11.0,503.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
9936.0,17.0,2012.0,0.0,349.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
5888.0,4.0,2006.0,7.0,476.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
367.0,7.0,2005.0,4.0,235.0,0.02,0.01,0.0,0.0,0.03,65.0,14.0,7.5,24.0,1627.0,1.0
8761.0,17.0,2010.0,3.0,458.0,0.0,0.02,0.0,0.01,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
11331.0,20.0,2016.0,1.0,7.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
2567.0,20.0,2011.0,9.0,110.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
5136.0,13.0,2010.0,0.0,552.0,0.02,0.01,0.0,0.0,0.03,79.0,15.0,7.9,55.0,1511.0,2.0
8331.0,17.0,2013.0,0.0,503.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
1141.0,13.0,2016.0,9.0,51.0,0.0,0.03,0.0,0.0,0.03,46.0,8.0,6.1,18.0,1381.0,1.0
6331.0,13.0,2011.0,5.0,161.0,0.0,0.02,0.0,0.0,0.03,71.0,21.0,7.5,24.0,185.0,1.0
2146.0,20.0,2016.0,1.0,233.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
703.0,21.0,1995.0,2.0,448.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
9854.0,27.0,2013.0,3.0,110.0,0.01,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
795.0,4.0,2007.0,5.0,569.0,0.03,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,367.0,1.0
723.0,28.0,2011.0,3.0,516.0,0.0,0.02,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1448.0,7.0
842.0,28.0,2011.0,0.0,85.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
1203.0,28.0,2014.0,8.0,21.0,0.02,0.0,0.0,0.0,0.03,71.0,21.0,7.3,4.0,278.0,7.0
5164.0,20.0,2013.0,7.0,108.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
9368.0,6.0,2007.0,0.0,533.0,0.02,0.01,0.0,0.0,0.03,57.0,5.0,7.5,24.0,644.0,1.0
10655.0,13.0,2010.0,9.0,533.0,0.0,0.03,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
1179.0,19.0,2009.0,4.0,380.0,0.02,0.0,0.0,0.0,0.03,41.0,6.0,7.5,24.0,1530.0,2.0
5717.0,4.0,2006.0,9.0,298.0,0.03,0.0,0.0,0.0,0.03,66.0,16.0,4.5,4.0,152.0,7.0
5290.0,18.0,2016.0,1.0,168.0,0.01,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
10113.0,13.0,2006.0,0.0,528.0,0.0,0.02,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
9998.0,17.0,2009.0,0.0,458.0,0.0,0.0,0.03,0.0,0.03,77.0,33.0,6.9,30.0,1240.0,2.0
2248.0,6.0,2002.0,10.0,277.0,0.02,0.01,0.0,0.0,0.03,68.0,5.0,7.5,24.0,815.0,1.0
4808.0,20.0,2016.0,7.0,98.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
31.0,26.0,2010.0,10.0,368.0,0.02,0.0,0.0,0.0,0.03,41.0,7.0,7.5,24.0,1039.0,2.0
247.0,16.0,2008.0,1.0,175.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
7010.0,19.0,2011.0,1.0,30.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
6103.0,28.0,2011.0,7.0,85.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
8758.0,17.0,2009.0,3.0,458.0,0.0,0.02,0.0,0.01,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
1012.0,13.0,2012.0,1.0,115.0,0.0,0.02,0.0,0.0,0.03,82.0,38.0,8.3,341.0,67.0,1.0
1795.0,16.0,2005.0,6.0,566.0,0.01,0.01,0.0,0.0,0.03,45.0,14.0,7.5,24.0,1652.0,2.0
5695.0,6.0,2003.0,8.0,497.0,0.02,0.01,0.0,0.0,0.03,78.0,33.0,7.8,13.0,959.0,5.0
10293.0,15.0,1998.0,3.0,143.0,0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
5261.0,4.0,2009.0,9.0,421.0,0.03,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,147.0,1.0
9188.0,19.0,2011.0,3.0,47.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
8179.0,15.0,1997.0,3.0,415.0,0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
7552.0,29.0,2003.0,10.0,85.0,0.02,0.01,0.0,0.0,0.03,49.0,12.0,7.5,24.0,268.0,1.0
3609.0,26.0,2007.0,0.0,349.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
7559.0,2.0,2011.0,0.0,277.0,0.02,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
8287.0,19.0,2011.0,1.0,30.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
6729.0,16.0,2007.0,11.0,277.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
8147.0,28.0,2010.0,10.0,225.0,0.0,0.02,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
9125.0,19.0,2006.0,11.0,528.0,0.02,0.0,0.0,0.0,0.03,64.0,15.0,7.9,10.0,1160.0,1.0
1662.0,13.0,2001.0,11.0,475.0,0.0,0.02,0.0,0.0,0.03,74.0,16.0,8.6,60.0,572.0,7.0
11458.0,20.0,2016.0,7.0,364.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
5441.0,17.0,2014.0,6.0,369.0,0.02,0.01,0.0,0.0,0.03,58.0,4.0,3.5,4.0,1040.0,1.0
1853.0,7.0,2003.0,6.0,17.0,0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
8465.0,17.0,2016.0,0.0,85.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
5028.0,20.0,2015.0,1.0,490.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
6388.0,29.0,2006.0,10.0,497.0,0.02,0.01,0.0,0.0,0.03,83.0,8.0,8.6,5.0,828.0,1.0
559.0,7.0,2003.0,6.0,85.0,0.02,0.01,0.0,0.0,0.03,62.0,7.0,7.5,24.0,268.0,1.0
3949.0,19.0,2011.0,3.0,233.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
26.0,4.0,2010.0,3.0,361.0,0.0,0.02,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
3770.0,6.0,2006.0,8.0,21.0,0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,877.0,2.0
1952.0,6.0,2002.0,10.0,17.0,0.02,0.01,0.0,0.0,0.03,78.0,15.0,7.5,24.0,559.0,1.0
4147.0,20.0,2015.0,9.0,167.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
4998.0,4.0,2009.0,1.0,102.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
11304.0,20.0,2013.0,1.0,39.0,0.01,0.0,0.01,0.0,0.03,43.0,5.0,7.4,24.0,92.0,5.0
2761.0,4.0,2007.0,1.0,432.0,0.03,0.0,0.0,0.0,0.03,55.0,13.0,7.5,24.0,653.0,1.0
3371.0,29.0,2005.0,4.0,277.0,0.02,0.01,0.0,0.0,0.03,47.0,11.0,7.5,24.0,681.0,1.0
4781.0,4.0,2011.0,0.0,349.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
2526.0,4.0,2007.0,7.0,349.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
2571.0,2.0,2015.0,3.0,30.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
4994.0,19.0,2009.0,7.0,503.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
5162.0,19.0,2009.0,7.0,364.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
1913.0,21.0,1995.0,8.0,494.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
914.0,19.0,2009.0,2.0,458.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
7131.0,16.0,2001.0,3.0,277.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
10978.0,13.0,2006.0,11.0,121.0,0.0,0.02,0.0,0.0,0.03,73.0,32.0,7.4,57.0,205.0,5.0
10253.0,19.0,2012.0,0.0,349.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
2856.0,17.0,2012.0,0.0,349.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
9820.0,16.0,2007.0,2.0,63.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
11005.0,16.0,2006.0,9.0,503.0,0.01,0.01,0.0,0.0,0.03,62.0,13.0,8.5,11.0,929.0,7.0
7650.0,20.0,2013.0,4.0,484.0,0.01,0.01,0.0,0.01,0.03,71.0,21.0,8.2,6.0,1415.0,2.0
3707.0,7.0,2003.0,8.0,85.0,0.01,0.0,0.01,0.0,0.03,56.0,24.0,8.2,17.0,268.0,1.0
2598.0,26.0,2007.0,6.0,528.0,0.01,0.01,0.0,0.0,0.03,59.0,9.0,6.0,20.0,1202.0,5.0
739.0,13.0,2004.0,8.0,139.0,0.0,0.02,0.0,0.0,0.03,84.0,48.0,7.5,133.0,401.0,7.0
8147.0,17.0,2010.0,10.0,225.0,0.0,0.02,0.0,0.01,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
8417.0,26.0,2009.0,1.0,121.0,0.0,0.02,0.0,0.0,0.03,70.0,6.0,7.5,24.0,381.0,7.0
10087.0,15.0,1995.0,10.0,449.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
11281.0,16.0,2006.0,2.0,566.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
2049.0,6.0,2003.0,6.0,235.0,0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
1968.0,18.0,2016.0,0.0,85.0,0.01,0.0,0.01,0.0,0.03,82.0,4.0,6.6,8.0,222.0,5.0
6054.0,29.0,2003.0,5.0,129.0,0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
206.0,13.0,2010.0,7.0,172.0,0.0,0.02,0.0,0.0,0.03,83.0,14.0,8.4,52.0,562.0,5.0
4393.0,17.0,2014.0,1.0,7.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
11385.0,26.0,2013.0,0.0,349.0,0.0,0.03,0.0,0.0,0.03,71.0,21.0,7.5,24.0,547.0,7.0
9206.0,17.0,2015.0,1.0,7.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
10084.0,2.0,2015.0,0.0,21.0,0.0,0.03,0.0,0.0,0.03,71.0,21.0,8.8,4.0,50.0,1.0
5533.0,16.0,2006.0,1.0,277.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
10475.0,13.0,2008.0,3.0,528.0,0.0,0.02,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
6731.0,2.0,2013.0,2.0,39.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
1106.0,7.0,2003.0,0.0,548.0,0.02,0.01,0.0,0.0,0.03,75.0,18.0,9.0,9.0,502.0,7.0
1080.0,19.0,2012.0,0.0,233.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
1492.0,28.0,2008.0,1.0,414.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
5114.0,16.0,2006.0,1.0,55.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
4564.0,6.0,2003.0,0.0,448.0,0.02,0.01,0.0,0.0,0.03,74.0,22.0,9.3,6.0,1591.0,1.0
8145.0,17.0,2016.0,10.0,31.0,0.0,0.02,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1634.0,1.0
7522.0,13.0,2008.0,0.0,528.0,0.0,0.02,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
6284.0,4.0,2006.0,0.0,277.0,0.02,0.0,0.0,0.0,0.03,66.0,10.0,7.5,24.0,815.0,1.0
9267.0,4.0,2009.0,0.0,436.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
5696.0,13.0,2003.0,8.0,497.0,0.0,0.02,0.0,0.0,0.03,86.0,46.0,9.0,802.0,1206.0,5.0
5514.0,13.0,2011.0,7.0,392.0,0.0,0.02,0.0,0.01,0.03,74.0,44.0,7.6,602.0,101.0,7.0
8382.0,13.0,2010.0,3.0,349.0,0.0,0.02,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
623.0,6.0,2004.0,7.0,122.0,0.02,0.01,0.0,0.0,0.03,76.0,17.0,6.5,11.0,884.0,7.0
9807.0,15.0,1996.0,4.0,415.0,0.01,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
10710.0,16.0,2004.0,0.0,85.0,0.01,0.01,0.0,0.0,0.03,55.0,30.0,7.5,24.0,268.0,7.0
2801.0,4.0,2011.0,1.0,305.0,0.0,0.02,0.0,0.0,0.03,71.0,21.0,7.5,24.0,901.0,2.0
4767.0,4.0,2007.0,0.0,85.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
4089.0,15.0,1995.0,4.0,458.0,0.0,0.0,0.02,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
7502.0,15.0,1997.0,0.0,277.0,0.01,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
6534.0,29.0,2006.0,10.0,139.0,0.02,0.01,0.0,0.0,0.03,75.0,14.0,7.7,6.0,449.0,2.0
5442.0,30.0,2015.0,10.0,369.0,0.02,0.0,0.0,0.0,0.03,45.0,4.0,7.5,24.0,1171.0,1.0
126.0,20.0,2014.0,1.0,233.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
2609.0,16.0,2001.0,9.0,277.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
